,Year,MN_EARN_WNE_P6
99530,2018,
99531,2018,
99532,2018,
99533,2018,
99534,2018,
99535,2018,
99536,2018,
99537,2018,
99538,2018,
99539,2018,
99540,2018,
99541,2018,
99542,2018,
99543,2018,
99544,2018,
99545,2018,
99546,2018,
99547,2018,
99548,2018,
99549,2018,
99550,2018,
99551,2018,
99552,2018,
99553,2018,
99554,2018,
99555,2018,
99556,2018,
99557,2018,
99558,2018,
99559,2018,
99560,2018,
99561,2018,
99562,2018,
99563,2018,
99564,2018,
99565,2018,
99566,2018,
99567,2018,
99568,2018,
99569,2018,
99570,2018,
99571,2018,
99572,2018,
99573,2018,
99574,2018,
99575,2018,
99576,2018,
99577,2018,
99578,2018,
99579,2018,
99580,2018,
99581,2018,
99582,2018,
99583,2018,
99584,2018,
99585,2018,
99586,2018,
99587,2018,
99588,2018,
99589,2018,
99590,2018,
99591,2018,
99592,2018,
99593,2018,
99594,2018,
99595,2018,
99596,2018,
99597,2018,
99598,2018,
99599,2018,
99600,2018,
99601,2018,
99602,2018,
99603,2018,
99604,2018,
99605,2018,
99606,2018,
99607,2018,
99608,2018,
99609,2018,
99610,2018,
99611,2018,
99612,2018,
99613,2018,
99614,2018,
99615,2018,
99616,2018,
99617,2018,
99618,2018,
99619,2018,
99620,2018,
99621,2018,
99622,2018,
99623,2018,
99624,2018,
99625,2018,
99626,2018,
99627,2018,
99628,2018,
99629,2018,
99630,2018,
99631,2018,
99632,2018,
99633,2018,
99634,2018,
99635,2018,
99636,2018,
99637,2018,
99638,2018,
99639,2018,
99640,2018,
99641,2018,
99642,2018,
99643,2018,
99644,2018,
99645,2018,
99646,2018,
99647,2018,
99648,2018,
99649,2018,
99650,2018,
99651,2018,
99652,2018,
99653,2018,
99654,2018,
99655,2018,
99656,2018,
99657,2018,
99658,2018,
99659,2018,
99660,2018,
99661,2018,
99662,2018,
99663,2018,
99664,2018,
99665,2018,
99666,2018,
99667,2018,
99668,2018,
99669,2018,
99670,2018,
99671,2018,
99672,2018,
99673,2018,
99674,2018,
99675,2018,
99676,2018,
99677,2018,
99678,2018,
99679,2018,
99680,2018,
99681,2018,
99682,2018,
99683,2018,
99684,2018,
99685,2018,
99686,2018,
99687,2018,
99688,2018,
99689,2018,
99690,2018,
99691,2018,
99692,2018,
99693,2018,
99694,2018,
99695,2018,
99696,2018,
99697,2018,
99698,2018,
99699,2018,
99700,2018,
99701,2018,
99702,2018,
99703,2018,
99704,2018,
99705,2018,
99706,2018,
99707,2018,
99708,2018,
99709,2018,
99710,2018,
99711,2018,
99712,2018,
99713,2018,
99714,2018,
99715,2018,
99716,2018,
99717,2018,
99718,2018,
99719,2018,
99720,2018,
99721,2018,
99722,2018,
99723,2018,
99724,2018,
99725,2018,
99726,2018,
99727,2018,
99728,2018,
99729,2018,
99730,2018,
99731,2018,
99732,2018,
99733,2018,
99734,2018,
99735,2018,
99736,2018,
99737,2018,
99738,2018,
99739,2018,
99740,2018,
99741,2018,
99742,2018,
99743,2018,
99744,2018,
99745,2018,
99746,2018,
99747,2018,
99748,2018,
99749,2018,
99750,2018,
99751,2018,
99752,2018,
99753,2018,
99754,2018,
99755,2018,
99756,2018,
99757,2018,
99758,2018,
99759,2018,
99760,2018,
99761,2018,
99762,2018,
99763,2018,
99764,2018,
99765,2018,
99766,2018,
99767,2018,
99768,2018,
99769,2018,
99770,2018,
99771,2018,
99772,2018,
99773,2018,
99774,2018,
99775,2018,
99776,2018,
99777,2018,
99778,2018,
99779,2018,
99780,2018,
99781,2018,
99782,2018,
99783,2018,
99784,2018,
99785,2018,
99786,2018,
99787,2018,
99788,2018,
99789,2018,
99790,2018,
99791,2018,
99792,2018,
99793,2018,
99794,2018,
99795,2018,
99796,2018,
99797,2018,
99798,2018,
99799,2018,
99800,2018,
99801,2018,
99802,2018,
99803,2018,
99804,2018,
99805,2018,
99806,2018,
99807,2018,
99808,2018,
99809,2018,
99810,2018,
99811,2018,
99812,2018,
99813,2018,
99814,2018,
99815,2018,
99816,2018,
99817,2018,
99818,2018,
99819,2018,
99820,2018,
99821,2018,
99822,2018,
99823,2018,
99824,2018,
99825,2018,
99826,2018,
99827,2018,
99828,2018,
99829,2018,
99830,2018,
99831,2018,
99832,2018,
99833,2018,
99834,2018,
99835,2018,
99836,2018,
99837,2018,
99838,2018,
99839,2018,
99840,2018,
99841,2018,
99842,2018,
99843,2018,
99844,2018,
99845,2018,
99846,2018,
99847,2018,
99848,2018,
99849,2018,
99850,2018,
99851,2018,
99852,2018,
99853,2018,
99854,2018,
99855,2018,
99856,2018,
99857,2018,
99858,2018,
99859,2018,
99860,2018,
99861,2018,
99862,2018,
99863,2018,
99864,2018,
99865,2018,
99866,2018,
99867,2018,
99868,2018,
99869,2018,
99870,2018,
99871,2018,
99872,2018,
99873,2018,
99874,2018,
99875,2018,
99876,2018,
99877,2018,
99878,2018,
99879,2018,
99880,2018,
99881,2018,
99882,2018,
99883,2018,
99884,2018,
99885,2018,
99886,2018,
99887,2018,
99888,2018,
99889,2018,
99890,2018,
99891,2018,
99892,2018,
99893,2018,
99894,2018,
99895,2018,
99896,2018,
99897,2018,
99898,2018,
99899,2018,
99900,2018,
99901,2018,
99902,2018,
99903,2018,
99904,2018,
99905,2018,
99906,2018,
99907,2018,
99908,2018,
99909,2018,
99910,2018,
99911,2018,
99912,2018,
99913,2018,
99914,2018,
99915,2018,
99916,2018,
99917,2018,
99918,2018,
99919,2018,
99920,2018,
99921,2018,
99922,2018,
99923,2018,
99924,2018,
99925,2018,
99926,2018,
99927,2018,
99928,2018,
99929,2018,
99930,2018,
99931,2018,
99932,2018,
99933,2018,
99934,2018,
99935,2018,
99936,2018,
99937,2018,
99938,2018,
99939,2018,
99940,2018,
99941,2018,
99942,2018,
99943,2018,
99944,2018,
99945,2018,
99946,2018,
99947,2018,
99948,2018,
99949,2018,
99950,2018,
99951,2018,
99952,2018,
99953,2018,
99954,2018,
99955,2018,
99956,2018,
99957,2018,
99958,2018,
99959,2018,
99960,2018,
99961,2018,
99962,2018,
99963,2018,
99964,2018,
99965,2018,
99966,2018,
99967,2018,
99968,2018,
99969,2018,
99970,2018,
99971,2018,
99972,2018,
99973,2018,
99974,2018,
99975,2018,
99976,2018,
99977,2018,
99978,2018,
99979,2018,
99980,2018,
99981,2018,
99982,2018,
99983,2018,
99984,2018,
99985,2018,
99986,2018,
99987,2018,
99988,2018,
99989,2018,
99990,2018,
99991,2018,
99992,2018,
99993,2018,
99994,2018,
99995,2018,
99996,2018,
99997,2018,
99998,2018,
99999,2018,
100000,2018,
100001,2018,
100002,2018,
100003,2018,
100004,2018,
100005,2018,
100006,2018,
100007,2018,
100008,2018,
100009,2018,
100010,2018,
100011,2018,
100012,2018,
100013,2018,
100014,2018,
100015,2018,
100016,2018,
100017,2018,
100018,2018,
100019,2018,
100020,2018,
100021,2018,
100022,2018,
100023,2018,
100024,2018,
100025,2018,
100026,2018,
100027,2018,
100028,2018,
100029,2018,
100030,2018,
100031,2018,
100032,2018,
100033,2018,
100034,2018,
100035,2018,
100036,2018,
100037,2018,
100038,2018,
100039,2018,
100040,2018,
100041,2018,
100042,2018,
100043,2018,
100044,2018,
100045,2018,
100046,2018,
100047,2018,
100048,2018,
100049,2018,
100050,2018,
100051,2018,
100052,2018,
100053,2018,
100054,2018,
100055,2018,
100056,2018,
100057,2018,
100058,2018,
100059,2018,
100060,2018,
100061,2018,
100062,2018,
100063,2018,
100064,2018,
100065,2018,
100066,2018,
100067,2018,
100068,2018,
100069,2018,
100070,2018,
100071,2018,
100072,2018,
100073,2018,
100074,2018,
100075,2018,
100076,2018,
100077,2018,
100078,2018,
100079,2018,
100080,2018,
100081,2018,
100082,2018,
100083,2018,
100084,2018,
100085,2018,
100086,2018,
100087,2018,
100088,2018,
100089,2018,
100090,2018,
100091,2018,
100092,2018,
100093,2018,
100094,2018,
100095,2018,
100096,2018,
100097,2018,
100098,2018,
100099,2018,
100100,2018,
100101,2018,
100102,2018,
100103,2018,
100104,2018,
100105,2018,
100106,2018,
100107,2018,
100108,2018,
100109,2018,
100110,2018,
100111,2018,
100112,2018,
100113,2018,
100114,2018,
100115,2018,
100116,2018,
100117,2018,
100118,2018,
100119,2018,
100120,2018,
100121,2018,
100122,2018,
100123,2018,
100124,2018,
100125,2018,
100126,2018,
100127,2018,
100128,2018,
100129,2018,
100130,2018,
100131,2018,
100132,2018,
100133,2018,
100134,2018,
100135,2018,
100136,2018,
100137,2018,
100138,2018,
100139,2018,
100140,2018,
100141,2018,
100142,2018,
100143,2018,
100144,2018,
100145,2018,
100146,2018,
100147,2018,
100148,2018,
100149,2018,
100150,2018,
100151,2018,
100152,2018,
100153,2018,
100154,2018,
100155,2018,
100156,2018,
100157,2018,
100158,2018,
100159,2018,
100160,2018,
100161,2018,
100162,2018,
100163,2018,
100164,2018,
100165,2018,
100166,2018,
100167,2018,
100168,2018,
100169,2018,
100170,2018,
100171,2018,
100172,2018,
100173,2018,
100174,2018,
100175,2018,
100176,2018,
100177,2018,
100178,2018,
100179,2018,
100180,2018,
100181,2018,
100182,2018,
100183,2018,
100184,2018,
100185,2018,
100186,2018,
100187,2018,
100188,2018,
100189,2018,
100190,2018,
100191,2018,
100192,2018,
100193,2018,
100194,2018,
100195,2018,
100196,2018,
100197,2018,
100198,2018,
100199,2018,
100200,2018,
100201,2018,
100202,2018,
100203,2018,
100204,2018,
100205,2018,
100206,2018,
100207,2018,
100208,2018,
100209,2018,
100210,2018,
100211,2018,
100212,2018,
100213,2018,
100214,2018,
100215,2018,
100216,2018,
100217,2018,
100218,2018,
100219,2018,
100220,2018,
100221,2018,
100222,2018,
100223,2018,
100224,2018,
100225,2018,
100226,2018,
100227,2018,
100228,2018,
100229,2018,
100230,2018,
100231,2018,
100232,2018,
100233,2018,
100234,2018,
100235,2018,
100236,2018,
100237,2018,
100238,2018,
100239,2018,
100240,2018,
100241,2018,
100242,2018,
100243,2018,
100244,2018,
100245,2018,
100246,2018,
100247,2018,
100248,2018,
100249,2018,
100250,2018,
100251,2018,
100252,2018,
100253,2018,
100254,2018,
100255,2018,
100256,2018,
100257,2018,
100258,2018,
100259,2018,
100260,2018,
100261,2018,
100262,2018,
100263,2018,
100264,2018,
100265,2018,
100266,2018,
100267,2018,
100268,2018,
100269,2018,
100270,2018,
100271,2018,
100272,2018,
100273,2018,
100274,2018,
100275,2018,
100276,2018,
100277,2018,
100278,2018,
100279,2018,
100280,2018,
100281,2018,
100282,2018,
100283,2018,
100284,2018,
100285,2018,
100286,2018,
100287,2018,
100288,2018,
100289,2018,
100290,2018,
100291,2018,
100292,2018,
100293,2018,
100294,2018,
100295,2018,
100296,2018,
100297,2018,
100298,2018,
100299,2018,
100300,2018,
100301,2018,
100302,2018,
100303,2018,
100304,2018,
100305,2018,
100306,2018,
100307,2018,
100308,2018,
100309,2018,
100310,2018,
100311,2018,
100312,2018,
100313,2018,
100314,2018,
100315,2018,
100316,2018,
100317,2018,
100318,2018,
100319,2018,
100320,2018,
100321,2018,
100322,2018,
100323,2018,
100324,2018,
100325,2018,
100326,2018,
100327,2018,
100328,2018,
100329,2018,
100330,2018,
100331,2018,
100332,2018,
100333,2018,
100334,2018,
100335,2018,
100336,2018,
100337,2018,
100338,2018,
100339,2018,
100340,2018,
100341,2018,
100342,2018,
100343,2018,
100344,2018,
100345,2018,
100346,2018,
100347,2018,
100348,2018,
100349,2018,
100350,2018,
100351,2018,
100352,2018,
100353,2018,
100354,2018,
100355,2018,
100356,2018,
100357,2018,
100358,2018,
100359,2018,
100360,2018,
100361,2018,
100362,2018,
100363,2018,
100364,2018,
100365,2018,
100366,2018,
100367,2018,
100368,2018,
100369,2018,
100370,2018,
100371,2018,
100372,2018,
100373,2018,
100374,2018,
100375,2018,
100376,2018,
100377,2018,
100378,2018,
100379,2018,
100380,2018,
100381,2018,
100382,2018,
100383,2018,
100384,2018,
100385,2018,
100386,2018,
100387,2018,
100388,2018,
100389,2018,
100390,2018,
100391,2018,
100392,2018,
100393,2018,
100394,2018,
100395,2018,
100396,2018,
100397,2018,
100398,2018,
100399,2018,
100400,2018,
100401,2018,
100402,2018,
100403,2018,
100404,2018,
100405,2018,
100406,2018,
100407,2018,
100408,2018,
100409,2018,
100410,2018,
100411,2018,
100412,2018,
100413,2018,
100414,2018,
100415,2018,
100416,2018,
100417,2018,
100418,2018,
100419,2018,
100420,2018,
100421,2018,
100422,2018,
100423,2018,
100424,2018,
100425,2018,
100426,2018,
100427,2018,
100428,2018,
100429,2018,
100430,2018,
100431,2018,
100432,2018,
100433,2018,
100434,2018,
100435,2018,
100436,2018,
100437,2018,
100438,2018,
100439,2018,
100440,2018,
100441,2018,
100442,2018,
100443,2018,
100444,2018,
100445,2018,
100446,2018,
100447,2018,
100448,2018,
100449,2018,
100450,2018,
100451,2018,
100452,2018,
100453,2018,
100454,2018,
100455,2018,
100456,2018,
100457,2018,
100458,2018,
100459,2018,
100460,2018,
100461,2018,
100462,2018,
100463,2018,
100464,2018,
100465,2018,
100466,2018,
100467,2018,
100468,2018,
100469,2018,
100470,2018,
100471,2018,
100472,2018,
100473,2018,
100474,2018,
100475,2018,
100476,2018,
100477,2018,
100478,2018,
100479,2018,
100480,2018,
100481,2018,
100482,2018,
100483,2018,
100484,2018,
100485,2018,
100486,2018,
100487,2018,
100488,2018,
100489,2018,
100490,2018,
100491,2018,
100492,2018,
100493,2018,
100494,2018,
100495,2018,
100496,2018,
100497,2018,
100498,2018,
100499,2018,
100500,2018,
100501,2018,
100502,2018,
100503,2018,
100504,2018,
100505,2018,
100506,2018,
100507,2018,
100508,2018,
100509,2018,
100510,2018,
100511,2018,
100512,2018,
100513,2018,
100514,2018,
100515,2018,
100516,2018,
100517,2018,
100518,2018,
100519,2018,
100520,2018,
100521,2018,
100522,2018,
100523,2018,
100524,2018,
100525,2018,
100526,2018,
100527,2018,
100528,2018,
100529,2018,
100530,2018,
100531,2018,
100532,2018,
100533,2018,
100534,2018,
100535,2018,
100536,2018,
100537,2018,
100538,2018,
100539,2018,
100540,2018,
100541,2018,
100542,2018,
100543,2018,
100544,2018,
100545,2018,
100546,2018,
100547,2018,
100548,2018,
100549,2018,
100550,2018,
100551,2018,
100552,2018,
100553,2018,
100554,2018,
100555,2018,
100556,2018,
100557,2018,
100558,2018,
100559,2018,
100560,2018,
100561,2018,
100562,2018,
100563,2018,
100564,2018,
100565,2018,
100566,2018,
100567,2018,
100568,2018,
100569,2018,
100570,2018,
100571,2018,
100572,2018,
100573,2018,
100574,2018,
100575,2018,
100576,2018,
100577,2018,
100578,2018,
100579,2018,
100580,2018,
100581,2018,
100582,2018,
100583,2018,
100584,2018,
100585,2018,
100586,2018,
100587,2018,
100588,2018,
100589,2018,
100590,2018,
100591,2018,
100592,2018,
100593,2018,
100594,2018,
100595,2018,
100596,2018,
100597,2018,
100598,2018,
100599,2018,
100600,2018,
100601,2018,
100602,2018,
100603,2018,
100604,2018,
100605,2018,
100606,2018,
100607,2018,
100608,2018,
100609,2018,
100610,2018,
100611,2018,
100612,2018,
100613,2018,
100614,2018,
100615,2018,
100616,2018,
100617,2018,
100618,2018,
100619,2018,
100620,2018,
100621,2018,
100622,2018,
100623,2018,
100624,2018,
100625,2018,
100626,2018,
100627,2018,
100628,2018,
100629,2018,
100630,2018,
100631,2018,
100632,2018,
100633,2018,
100634,2018,
100635,2018,
100636,2018,
100637,2018,
100638,2018,
100639,2018,
100640,2018,
100641,2018,
100642,2018,
100643,2018,
100644,2018,
100645,2018,
100646,2018,
100647,2018,
100648,2018,
100649,2018,
100650,2018,
100651,2018,
100652,2018,
100653,2018,
100654,2018,
100655,2018,
100656,2018,
100657,2018,
100658,2018,
100659,2018,
100660,2018,
100661,2018,
100662,2018,
100663,2018,
100664,2018,
100665,2018,
100666,2018,
100667,2018,
100668,2018,
100669,2018,
100670,2018,
100671,2018,
100672,2018,
100673,2018,
100674,2018,
100675,2018,
100676,2018,
100677,2018,
100678,2018,
100679,2018,
100680,2018,
100681,2018,
100682,2018,
100683,2018,
100684,2018,
100685,2018,
100686,2018,
100687,2018,
100688,2018,
100689,2018,
100690,2018,
100691,2018,
100692,2018,
100693,2018,
100694,2018,
100695,2018,
100696,2018,
100697,2018,
100698,2018,
100699,2018,
100700,2018,
100701,2018,
100702,2018,
100703,2018,
100704,2018,
100705,2018,
100706,2018,
100707,2018,
100708,2018,
100709,2018,
100710,2018,
100711,2018,
100712,2018,
100713,2018,
100714,2018,
100715,2018,
100716,2018,
100717,2018,
100718,2018,
100719,2018,
100720,2018,
100721,2018,
100722,2018,
100723,2018,
100724,2018,
100725,2018,
100726,2018,
100727,2018,
100728,2018,
100729,2018,
100730,2018,
100731,2018,
100732,2018,
100733,2018,
100734,2018,
100735,2018,
100736,2018,
100737,2018,
100738,2018,
100739,2018,
100740,2018,
100741,2018,
100742,2018,
100743,2018,
100744,2018,
100745,2018,
100746,2018,
100747,2018,
100748,2018,
100749,2018,
100750,2018,
100751,2018,
100752,2018,
100753,2018,
100754,2018,
100755,2018,
100756,2018,
100757,2018,
100758,2018,
100759,2018,
100760,2018,
100761,2018,
100762,2018,
100763,2018,
100764,2018,
100765,2018,
100766,2018,
100767,2018,
100768,2018,
100769,2018,
100770,2018,
100771,2018,
100772,2018,
100773,2018,
100774,2018,
100775,2018,
100776,2018,
100777,2018,
100778,2018,
100779,2018,
100780,2018,
100781,2018,
100782,2018,
100783,2018,
100784,2018,
100785,2018,
100786,2018,
100787,2018,
100788,2018,
100789,2018,
100790,2018,
100791,2018,
100792,2018,
100793,2018,
100794,2018,
100795,2018,
100796,2018,
100797,2018,
100798,2018,
100799,2018,
100800,2018,
100801,2018,
100802,2018,
100803,2018,
100804,2018,
100805,2018,
100806,2018,
100807,2018,
100808,2018,
100809,2018,
100810,2018,
100811,2018,
100812,2018,
100813,2018,
100814,2018,
100815,2018,
100816,2018,
100817,2018,
100818,2018,
100819,2018,
100820,2018,
100821,2018,
100822,2018,
100823,2018,
100824,2018,
100825,2018,
100826,2018,
100827,2018,
100828,2018,
100829,2018,
100830,2018,
100831,2018,
100832,2018,
100833,2018,
100834,2018,
100835,2018,
100836,2018,
100837,2018,
100838,2018,
100839,2018,
100840,2018,
100841,2018,
100842,2018,
100843,2018,
100844,2018,
100845,2018,
100846,2018,
100847,2018,
100848,2018,
100849,2018,
100850,2018,
100851,2018,
100852,2018,
100853,2018,
100854,2018,
100855,2018,
100856,2018,
100857,2018,
100858,2018,
100859,2018,
100860,2018,
100861,2018,
100862,2018,
100863,2018,
100864,2018,
100865,2018,
100866,2018,
100867,2018,
100868,2018,
100869,2018,
100870,2018,
100871,2018,
100872,2018,
100873,2018,
100874,2018,
100875,2018,
100876,2018,
100877,2018,
100878,2018,
100879,2018,
100880,2018,
100881,2018,
100882,2018,
100883,2018,
100884,2018,
100885,2018,
100886,2018,
100887,2018,
100888,2018,
100889,2018,
100890,2018,
100891,2018,
100892,2018,
100893,2018,
100894,2018,
100895,2018,
100896,2018,
100897,2018,
100898,2018,
100899,2018,
100900,2018,
100901,2018,
100902,2018,
100903,2018,
100904,2018,
100905,2018,
100906,2018,
100907,2018,
100908,2018,
100909,2018,
100910,2018,
100911,2018,
100912,2018,
100913,2018,
100914,2018,
100915,2018,
100916,2018,
100917,2018,
100918,2018,
100919,2018,
100920,2018,
100921,2018,
100922,2018,
100923,2018,
100924,2018,
100925,2018,
100926,2018,
100927,2018,
100928,2018,
100929,2018,
100930,2018,
100931,2018,
100932,2018,
100933,2018,
100934,2018,
100935,2018,
100936,2018,
100937,2018,
100938,2018,
100939,2018,
100940,2018,
100941,2018,
100942,2018,
100943,2018,
100944,2018,
100945,2018,
100946,2018,
100947,2018,
100948,2018,
100949,2018,
100950,2018,
100951,2018,
100952,2018,
100953,2018,
100954,2018,
100955,2018,
100956,2018,
100957,2018,
100958,2018,
100959,2018,
100960,2018,
100961,2018,
100962,2018,
100963,2018,
100964,2018,
100965,2018,
100966,2018,
100967,2018,
100968,2018,
100969,2018,
100970,2018,
100971,2018,
100972,2018,
100973,2018,
100974,2018,
100975,2018,
100976,2018,
100977,2018,
100978,2018,
100979,2018,
100980,2018,
100981,2018,
100982,2018,
100983,2018,
100984,2018,
100985,2018,
100986,2018,
100987,2018,
100988,2018,
100989,2018,
100990,2018,
100991,2018,
100992,2018,
100993,2018,
100994,2018,
100995,2018,
100996,2018,
100997,2018,
100998,2018,
100999,2018,
101000,2018,
101001,2018,
101002,2018,
101003,2018,
101004,2018,
101005,2018,
101006,2018,
101007,2018,
101008,2018,
101009,2018,
101010,2018,
101011,2018,
101012,2018,
101013,2018,
101014,2018,
101015,2018,
101016,2018,
101017,2018,
101018,2018,
101019,2018,
101020,2018,
101021,2018,
101022,2018,
101023,2018,
101024,2018,
101025,2018,
101026,2018,
101027,2018,
101028,2018,
101029,2018,
101030,2018,
101031,2018,
101032,2018,
101033,2018,
101034,2018,
101035,2018,
101036,2018,
101037,2018,
101038,2018,
101039,2018,
101040,2018,
101041,2018,
101042,2018,
101043,2018,
101044,2018,
101045,2018,
101046,2018,
101047,2018,
101048,2018,
101049,2018,
101050,2018,
101051,2018,
101052,2018,
101053,2018,
101054,2018,
101055,2018,
101056,2018,
101057,2018,
101058,2018,
101059,2018,
101060,2018,
101061,2018,
101062,2018,
101063,2018,
101064,2018,
101065,2018,
101066,2018,
101067,2018,
101068,2018,
101069,2018,
101070,2018,
101071,2018,
101072,2018,
101073,2018,
101074,2018,
101075,2018,
101076,2018,
101077,2018,
101078,2018,
101079,2018,
101080,2018,
101081,2018,
101082,2018,
101083,2018,
101084,2018,
101085,2018,
101086,2018,
101087,2018,
101088,2018,
101089,2018,
101090,2018,
101091,2018,
101092,2018,
101093,2018,
101094,2018,
101095,2018,
101096,2018,
101097,2018,
101098,2018,
101099,2018,
101100,2018,
101101,2018,
101102,2018,
101103,2018,
101104,2018,
101105,2018,
101106,2018,
101107,2018,
101108,2018,
101109,2018,
101110,2018,
101111,2018,
101112,2018,
101113,2018,
101114,2018,
101115,2018,
101116,2018,
101117,2018,
101118,2018,
101119,2018,
101120,2018,
101121,2018,
101122,2018,
101123,2018,
101124,2018,
101125,2018,
101126,2018,
101127,2018,
101128,2018,
101129,2018,
101130,2018,
101131,2018,
101132,2018,
101133,2018,
101134,2018,
101135,2018,
101136,2018,
101137,2018,
101138,2018,
101139,2018,
101140,2018,
101141,2018,
101142,2018,
101143,2018,
101144,2018,
101145,2018,
101146,2018,
101147,2018,
101148,2018,
101149,2018,
101150,2018,
101151,2018,
101152,2018,
101153,2018,
101154,2018,
101155,2018,
101156,2018,
101157,2018,
101158,2018,
101159,2018,
101160,2018,
101161,2018,
101162,2018,
101163,2018,
101164,2018,
101165,2018,
101166,2018,
101167,2018,
101168,2018,
101169,2018,
101170,2018,
101171,2018,
101172,2018,
101173,2018,
101174,2018,
101175,2018,
101176,2018,
101177,2018,
101178,2018,
101179,2018,
101180,2018,
101181,2018,
101182,2018,
101183,2018,
101184,2018,
